GEOID,NAME,variable,estimate,moe,year,label_short
2502746820,Northborough,B08301_004,472,127,2017,"Car, truck, or van - Carpooled"
2502746820,Northborough,B08301_010,182,89,2017,Public transportation (excluding taxicab)
2502746820,Northborough,B08301_016,0,19,2017,Taxicab
2502746820,Northborough,B08301_017,11,18,2017,Motorcycle
2502746820,Northborough,B08301_018,0,19,2017,Bicycle
2502746820,Northborough,B08301_019,130,86,2017,Walked
2502746820,Northborough,B08301_020,31,46,2017,Other means
2502746820,Northborough,B08301_021,832,204,2017,Worked at home
2502746925,Northbridge,B08301_003,7412,458,2017,"Car, truck, or van - Drove alone"
2502746925,Northbridge,B08301_004,512,183,2017,"Car, truck, or van - Carpooled"
2502746925,Northbridge,B08301_010,45,41,2017,Public transportation (excluding taxicab)
2502746925,Northbridge,B08301_016,0,19,2017,Taxicab
2502746925,Northbridge,B08301_017,19,29,2017,Motorcycle
2502746925,Northbridge,B08301_018,36,39,2017,Bicycle
2502746925,Northbridge,B08301_019,38,45,2017,Walked
2502746925,Northbridge,B08301_020,137,116,2017,Other means
2502746925,Northbridge,B08301_021,399,165,2017,Worked at home
2502747135,North Brookfield,B08301_003,2171,192,2017,"Car, truck, or van - Drove alone"
2502747135,North Brookfield,B08301_004,123,67,2017,"Car, truck, or van - Carpooled"
2502747135,North Brookfield,B08301_010,41,48,2017,Public transportation (excluding taxicab)
2502747135,North Brookfield,B08301_016,0,12,2017,Taxicab
2502747135,North Brookfield,B08301_017,0,12,2017,Motorcycle
2502747135,North Brookfield,B08301_018,11,18,2017,Bicycle
2502747135,North Brookfield,B08301_019,82,43,2017,Walked
2502747135,North Brookfield,B08301_020,0,12,2017,Other means
2502747135,North Brookfield,B08301_021,83,41,2017,Worked at home
2502750670,Oakham,B08301_003,828,79,2017,"Car, truck, or van - Drove alone"
2502750670,Oakham,B08301_004,116,47,2017,"Car, truck, or van - Carpooled"
2502750670,Oakham,B08301_010,6,6,2017,Public transportation (excluding taxicab)
2502750670,Oakham,B08301_016,0,12,2017,Taxicab
2502750670,Oakham,B08301_017,0,12,2017,Motorcycle
2502750670,Oakham,B08301_018,0,12,2017,Bicycle
2502750670,Oakham,B08301_019,16,14,2017,Walked
2502750670,Oakham,B08301_020,10,11,2017,Other means
2502750670,Oakham,B08301_021,46,24,2017,Worked at home
2502751825,Oxford,B08301_003,6494,420,2017,"Car, truck, or van - Drove alone"
2502751825,Oxford,B08301_004,393,161,2017,"Car, truck, or van - Carpooled"
2502751825,Oxford,B08301_010,48,48,2017,Public transportation (excluding taxicab)
2502751825,Oxford,B08301_016,0,19,2017,Taxicab
2502751825,Oxford,B08301_017,19,31,2017,Motorcycle
2502751825,Oxford,B08301_018,0,19,2017,Bicycle
2502751825,Oxford,B08301_019,44,38,2017,Walked
2502751825,Oxford,B08301_020,52,72,2017,Other means
2502751825,Oxford,B08301_021,98,69,2017,Worked at home
2502752420,Paxton,B08301_003,2095,211,2017,"Car, truck, or van - Drove alone"
2502752420,Paxton,B08301_004,108,76,2017,"Car, truck, or van - Carpooled"
2502752420,Paxton,B08301_010,30,33,2017,Public transportation (excluding taxicab)
2502752420,Paxton,B08301_016,0,12,2017,Taxicab
2502752420,Paxton,B08301_017,10,15,2017,Motorcycle
2502752420,Paxton,B08301_018,0,12,2017,Bicycle
2502752420,Paxton,B08301_019,71,45,2017,Walked
2502752420,Paxton,B08301_020,12,23,2017,Other means
2502752420,Paxton,B08301_021,216,76,2017,Worked at home
2502755395,Princeton,B08301_003,1539,134,2017,"Car, truck, or van - Drove alone"
2502755395,Princeton,B08301_004,187,98,2017,"Car, truck, or van - Carpooled"
2502755395,Princeton,B08301_010,5,8,2017,Public transportation (excluding taxicab)
2502755395,Princeton,B08301_016,8,14,2017,Taxicab
2502755395,Princeton,B08301_017,0,12,2017,Motorcycle
2502755395,Princeton,B08301_018,5,8,2017,Bicycle
2502755395,Princeton,B08301_019,11,17,2017,Walked
2502755395,Princeton,B08301_020,0,12,2017,Other means
2502755395,Princeton,B08301_021,146,72,2017,Worked at home
2502758825,Rutland,B08301_003,3972,402,2017,"Car, truck, or van - Drove alone"
2502758825,Rutland,B08301_004,290,149,2017,"Car, truck, or van - Carpooled"
2502758825,Rutland,B08301_010,0,17,2017,Public transportation (excluding taxicab)
2502758825,Rutland,B08301_016,0,17,2017,Taxicab
2502758825,Rutland,B08301_017,0,17,2017,Motorcycle
2502758825,Rutland,B08301_018,0,17,2017,Bicycle
2502758825,Rutland,B08301_019,0,17,2017,Walked
2502758825,Rutland,B08301_020,0,17,2017,Other means
2502758825,Rutland,B08301_021,280,130,2017,Worked at home
2502761800,Shrewsbury,B08301_003,15208,593,2017,"Car, truck, or van - Drove alone"
2502761800,Shrewsbury,B08301_004,1494,346,2017,"Car, truck, or van - Carpooled"
2502761800,Shrewsbury,B08301_010,496,174,2017,Public transportation (excluding taxicab)
2502761800,Shrewsbury,B08301_016,0,26,2017,Taxicab
2502761800,Shrewsbury,B08301_017,12,20,2017,Motorcycle
2502761800,Shrewsbury,B08301_018,30,34,2017,Bicycle
2502761800,Shrewsbury,B08301_019,310,131,2017,Walked
2502761800,Shrewsbury,B08301_020,116,96,2017,Other means
2502761800,Shrewsbury,B08301_021,1011,268,2017,Worked at home
2502766105,Spencer,B08301_003,5071,390,2017,"Car, truck, or van - Drove alone"
2502766105,Spencer,B08301_004,382,150,2017,"Car, truck, or van - Carpooled"
2502766105,Spencer,B08301_010,32,32,2017,Public transportation (excluding taxicab)
2502766105,Spencer,B08301_016,0,19,2017,Taxicab
2502766105,Spencer,B08301_017,28,32,2017,Motorcycle
2502766105,Spencer,B08301_018,11,19,2017,Bicycle
2502766105,Spencer,B08301_019,203,291,2017,Walked
2502766105,Spencer,B08301_020,0,19,2017,Other means
2502766105,Spencer,B08301_021,299,145,2017,Worked at home
2502768155,Sturbridge,B08301_003,3760,375,2017,"Car, truck, or van - Drove alone"
2502768155,Sturbridge,B08301_004,456,211,2017,"Car, truck, or van - Carpooled"
2502768155,Sturbridge,B08301_010,5,9,2017,Public transportation (excluding taxicab)
2502768155,Sturbridge,B08301_016,0,17,2017,Taxicab
2502768155,Sturbridge,B08301_017,0,17,2017,Motorcycle
2502768155,Sturbridge,B08301_018,0,17,2017,Bicycle
2502768155,Sturbridge,B08301_019,19,22,2017,Walked
2502768155,Sturbridge,B08301_020,18,25,2017,Other means
2502768155,Sturbridge,B08301_021,498,215,2017,Worked at home
2502768610,Sutton,B08301_003,4168,327,2017,"Car, truck, or van - Drove alone"
2502768610,Sutton,B08301_004,325,154,2017,"Car, truck, or van - Carpooled"
2502768610,Sutton,B08301_010,9,13,2017,Public transportation (excluding taxicab)
2502768610,Sutton,B08301_016,0,17,2017,Taxicab
2502768610,Sutton,B08301_017,0,17,2017,Motorcycle
2502768610,Sutton,B08301_018,0,17,2017,Bicycle
2502768610,Sutton,B08301_019,85,75,2017,Walked
2502768610,Sutton,B08301_020,77,88,2017,Other means
2502768610,Sutton,B08301_021,279,108,2017,Worked at home
2502771480,Upton,B08301_003,3432,296,2017,"Car, truck, or van - Drove alone"
2502771480,Upton,B08301_004,254,132,2017,"Car, truck, or van - Carpooled"
2502771480,Upton,B08301_010,80,70,2017,Public transportation (excluding taxicab)
2502771480,Upton,B08301_016,0,17,2017,Taxicab
2502771480,Upton,B08301_017,0,17,2017,Motorcycle
2502771480,Upton,B08301_018,0,17,2017,Bicycle
2502771480,Upton,B08301_019,3,6,2017,Walked
2502771480,Upton,B08301_020,59,71,2017,Other means
2502771480,Upton,B08301_021,214,96,2017,Worked at home
2502771620,Uxbridge,B08301_003,6569,413,2017,"Car, truck, or van - Drove alone"
2502771620,Uxbridge,B08301_004,344,163,2017,"Car, truck, or van - Carpooled"
2502771620,Uxbridge,B08301_010,11,18,2017,Public transportation (excluding taxicab)
2502771620,Uxbridge,B08301_016,0,19,2017,Taxicab
2502771620,Uxbridge,B08301_017,13,21,2017,Motorcycle
2502771620,Uxbridge,B08301_018,11,19,2017,Bicycle
2502771620,Uxbridge,B08301_019,0,19,2017,Walked
2502771620,Uxbridge,B08301_020,33,58,2017,Other means
2502771620,Uxbridge,B08301_021,287,148,2017,Worked at home
2502773090,Warren,B08301_003,2241,302,2017,"Car, truck, or van - Drove alone"
2502773090,Warren,B08301_004,197,138,2017,"Car, truck, or van - Carpooled"
2502773090,Warren,B08301_010,0,17,2017,Public transportation (excluding taxicab)
2502773090,Warren,B08301_016,0,17,2017,Taxicab
2502773090,Warren,B08301_017,0,17,2017,Motorcycle
2502773090,Warren,B08301_018,0,17,2017,Bicycle
2502773090,Warren,B08301_019,21,33,2017,Walked
2502773090,Warren,B08301_020,0,17,2017,Other means
2502773090,Warren,B08301_021,81,129,2017,Worked at home
2502773895,Webster,B08301_003,6577,414,2017,"Car, truck, or van - Drove alone"
2502773895,Webster,B08301_004,557,172,2017,"Car, truck, or van - Carpooled"
2502773895,Webster,B08301_010,50,49,2017,Public transportation (excluding taxicab)
2502773895,Webster,B08301_016,0,19,2017,Taxicab
2502773895,Webster,B08301_017,0,19,2017,Motorcycle
2502773895,Webster,B08301_018,0,19,2017,Bicycle
2502773895,Webster,B08301_019,317,169,2017,Walked
2502773895,Webster,B08301_020,94,66,2017,Other means
2502773895,Webster,B08301_021,424,141,2017,Worked at home
2502775015,Westborough,B08301_003,7475,385,2017,"Car, truck, or van - Drove alone"
2502775015,Westborough,B08301_004,814,179,2017,"Car, truck, or van - Carpooled"
2502775015,Westborough,B08301_010,351,127,2017,Public transportation (excluding taxicab)
2502775015,Westborough,B08301_016,0,19,2017,Taxicab
2502775015,Westborough,B08301_017,15,18,2017,Motorcycle
2502775015,Westborough,B08301_018,29,39,2017,Bicycle
2502775015,Westborough,B08301_019,100,56,2017,Walked
2502775015,Westborough,B08301_020,99,69,2017,Other means
2502775015,Westborough,B08301_021,713,213,2017,Worked at home
2502775155,West Boylston,B08301_003,2297,485,2017,"Car, truck, or van - Drove alone"
2502775155,West Boylston,B08301_004,224,95,2017,"Car, truck, or van - Carpooled"
2502775155,West Boylston,B08301_010,19,16,2017,Public transportation (excluding taxicab)
2502775155,West Boylston,B08301_016,6,11,2017,Taxicab
2502775155,West Boylston,B08301_017,0,17,2017,Motorcycle
2502775155,West Boylston,B08301_018,15,25,2017,Bicycle
2502775155,West Boylston,B08301_019,75,88,2017,Walked
2502775155,West Boylston,B08301_020,15,18,2017,Other means
2502775155,West Boylston,B08301_021,106,53,2017,Worked at home
2502775400,West Brookfield,B08301_003,1611,174,2017,"Car, truck, or van - Drove alone"
2502775400,West Brookfield,B08301_004,33,31,2017,"Car, truck, or van - Carpooled"
2502775400,West Brookfield,B08301_010,26,30,2017,Public transportation (excluding taxicab)
2502775400,West Brookfield,B08301_016,0,12,2017,Taxicab
2502775400,West Brookfield,B08301_017,0,12,2017,Motorcycle
2502775400,West Brookfield,B08301_018,0,12,2017,Bicycle
2502775400,West Brookfield,B08301_019,104,71,2017,Walked
2502775400,West Brookfield,B08301_020,11,18,2017,Other means
2502775400,West Brookfield,B08301_021,60,44,2017,Worked at home
2502782000,Worcester,B08301_003,61372,1521,2017,"Car, truck, or van - Drove alone"
2502782000,Worcester,B08301_004,9308,794,2017,"Car, truck, or van - Carpooled"
2502782000,Worcester,B08301_010,2776,421,2017,Public transportation (excluding taxicab)
2502782000,Worcester,B08301_016,353,128,2017,Taxicab
2502782000,Worcester,B08301_017,39,37,2017,Motorcycle
2502782000,Worcester,B08301_018,311,109,2017,Bicycle
2502782000,Worcester,B08301_019,5171,535,2017,Walked
2502782000,Worcester,B08301_020,1257,271,2017,Other means
2502782000,Worcester,B08301_021,3716,421,2017,Worked at home
2502702760,Auburn,B08301_003,7655,268,2018,"Car, truck, or van - Drove alone"
2502702760,Auburn,B08301_004,511,154,2018,"Car, truck, or van - Carpooled"
2502702760,Auburn,B08301_010,52,40,2018,Public transportation (excluding taxicab)
2502702760,Auburn,B08301_016,0,19,2018,Taxicab
2502702760,Auburn,B08301_017,0,19,2018,Motorcycle
2502702760,Auburn,B08301_018,4,7,2018,Bicycle
2502702760,Auburn,B08301_019,68,55,2018,Walked
2502702760,Auburn,B08301_020,20,20,2018,Other means
2502702760,Auburn,B08301_021,275,84,2018,Worked at home
2502703740,Barre,B08301_003,2160,350,2018,"Car, truck, or van - Drove alone"
2502703740,Barre,B08301_004,348,168,2018,"Car, truck, or van - Carpooled"
2502703740,Barre,B08301_010,0,17,2018,Public transportation (excluding taxicab)
2502703740,Barre,B08301_016,0,17,2018,Taxicab
2502703740,Barre,B08301_017,0,17,2018,Motorcycle
2502703740,Barre,B08301_018,0,17,2018,Bicycle
2502703740,Barre,B08301_019,0,17,2018,Walked
2502703740,Barre,B08301_020,0,17,2018,Other means
2502703740,Barre,B08301_021,449,345,2018,Worked at home
2502705490,Berlin,B08301_003,1399,115,2018,"Car, truck, or van - Drove alone"
2502705490,Berlin,B08301_004,89,46,2018,"Car, truck, or van - Carpooled"
2502705490,Berlin,B08301_010,22,20,2018,Public transportation (excluding taxicab)
2502705490,Berlin,B08301_016,0,12,2018,Taxicab
2502705490,Berlin,B08301_017,0,12,2018,Motorcycle
2502705490,Berlin,B08301_018,8,12,2018,Bicycle
2502705490,Berlin,B08301_019,20,22,2018,Walked
2502705490,Berlin,B08301_020,32,33,2018,Other means
2502705490,Berlin,B08301_021,70,37,2018,Worked at home
2502706015,Blackstone,B08301_003,4798,308,2018,"Car, truck, or van - Drove alone"
2502706015,Blackstone,B08301_004,443,147,2018,"Car, truck, or van - Carpooled"
2502706015,Blackstone,B08301_010,33,28,2018,Public transportation (excluding taxicab)
2502706015,Blackstone,B08301_016,0,17,2018,Taxicab
2502706015,Blackstone,B08301_017,0,17,2018,Motorcycle
2502706015,Blackstone,B08301_018,0,17,2018,Bicycle
2502706015,Blackstone,B08301_019,35,39,2018,Walked
2502706015,Blackstone,B08301_020,34,40,2018,Other means
2502706015,Blackstone,B08301_021,159,68,2018,Worked at home
2502707525,Boylston,B08301_003,2021,208,2018,"Car, truck, or van - Drove alone"
2502707525,Boylston,B08301_004,120,71,2018,"Car, truck, or van - Carpooled"
2502707525,Boylston,B08301_010,17,19,2018,Public transportation (excluding taxicab)
2502707525,Boylston,B08301_016,0,12,2018,Taxicab
2502707525,Boylston,B08301_017,7,12,2018,Motorcycle
2502707525,Boylston,B08301_018,0,12,2018,Bicycle
2502707525,Boylston,B08301_019,84,89,2018,Walked
2502707525,Boylston,B08301_020,51,45,2018,Other means
2502707525,Boylston,B08301_021,222,115,2018,Worked at home
2502709105,Brookfield,B08301_003,1550,176,2018,"Car, truck, or van - Drove alone"
2502709105,Brookfield,B08301_004,100,82,2018,"Car, truck, or van - Carpooled"
2502709105,Brookfield,B08301_010,2,4,2018,Public transportation (excluding taxicab)
2502709105,Brookfield,B08301_016,0,12,2018,Taxicab
2502709105,Brookfield,B08301_017,0,12,2018,Motorcycle
2502709105,Brookfield,B08301_018,0,12,2018,Bicycle
2502709105,Brookfield,B08301_019,15,22,2018,Walked
2502709105,Brookfield,B08301_020,10,15,2018,Other means
2502709105,Brookfield,B08301_021,110,52,2018,Worked at home
2502712715,Charlton,B08301_003,6013,406,2018,"Car, truck, or van - Drove alone"
2502712715,Charlton,B08301_004,501,199,2018,"Car, truck, or van - Carpooled"
2502712715,Charlton,B08301_010,16,19,2018,Public transportation (excluding taxicab)
2502712715,Charlton,B08301_016,0,19,2018,Taxicab
2502712715,Charlton,B08301_017,0,19,2018,Motorcycle
2502712715,Charlton,B08301_018,0,19,2018,Bicycle
2502712715,Charlton,B08301_019,14,22,2018,Walked
2502712715,Charlton,B08301_020,0,19,2018,Other means
2502712715,Charlton,B08301_021,400,187,2018,Worked at home
2502717300,Douglas,B08301_003,4227,285,2018,"Car, truck, or van - Drove alone"
2502717300,Douglas,B08301_004,329,159,2018,"Car, truck, or van - Carpooled"
2502717300,Douglas,B08301_010,26,30,2018,Public transportation (excluding taxicab)
2502717300,Douglas,B08301_016,0,17,2018,Taxicab
2502717300,Douglas,B08301_017,0,17,2018,Motorcycle
2502717300,Douglas,B08301_018,0,17,2018,Bicycle
2502717300,Douglas,B08301_019,39,42,2018,Walked
2502717300,Douglas,B08301_020,77,81,2018,Other means
2502717300,Douglas,B08301_021,270,120,2018,Worked at home
2502717685,Dudley,B08301_003,4822,364,2018,"Car, truck, or van - Drove alone"
2502717685,Dudley,B08301_004,266,127,2018,"Car, truck, or van - Carpooled"
2502717685,Dudley,B08301_010,31,31,2018,Public transportation (excluding taxicab)
2502717685,Dudley,B08301_016,8,14,2018,Taxicab
2502717685,Dudley,B08301_017,0,19,2018,Motorcycle
2502717685,Dudley,B08301_018,0,19,2018,Bicycle
2502717685,Dudley,B08301_019,233,118,2018,Walked
2502717685,Dudley,B08301_020,91,84,2018,Other means
2502717685,Dudley,B08301_021,315,107,2018,Worked at home
2502718560,East Brookfield,B08301_003,982,116,2018,"Car, truck, or van - Drove alone"
2502718560,East Brookfield,B08301_004,118,66,2018,"Car, truck, or van - Carpooled"
2502718560,East Brookfield,B08301_010,5,7,2018,Public transportation (excluding taxicab)
