GEOID,NAME,variable,estimate,moe,year,label_short
2502768610,Sutton,B08303_002,160,91,2014,Less than 5 minutes
2502768610,Sutton,B08303_003,327,118,2014,5 to 9 minutes
2502768610,Sutton,B08303_004,463,170,2014,10 to 14 minutes
2502768610,Sutton,B08303_005,668,162,2014,15 to 19 minutes
2502768610,Sutton,B08303_006,857,225,2014,20 to 24 minutes
2502768610,Sutton,B08303_007,309,121,2014,25 to 29 minutes
2502768610,Sutton,B08303_008,592,139,2014,30 to 34 minutes
2502768610,Sutton,B08303_009,103,47,2014,35 to 39 minutes
2502768610,Sutton,B08303_010,209,93,2014,40 to 44 minutes
2502768610,Sutton,B08303_011,527,135,2014,45 to 59 minutes
2502768610,Sutton,B08303_012,516,166,2014,60 to 89 minutes
2502768610,Sutton,B08303_013,75,43,2014,90 or more minutes
2502771480,Upton,B08303_002,101,56,2014,Less than 5 minutes
2502771480,Upton,B08303_003,299,107,2014,5 to 9 minutes
2502771480,Upton,B08303_004,247,98,2014,10 to 14 minutes
2502771480,Upton,B08303_005,296,130,2014,15 to 19 minutes
2502771480,Upton,B08303_006,327,111,2014,20 to 24 minutes
2502771480,Upton,B08303_007,202,92,2014,25 to 29 minutes
2502771480,Upton,B08303_008,516,129,2014,30 to 34 minutes
2502771480,Upton,B08303_009,152,80,2014,35 to 39 minutes
2502771480,Upton,B08303_010,411,133,2014,40 to 44 minutes
2502771480,Upton,B08303_011,506,150,2014,45 to 59 minutes
2502771480,Upton,B08303_012,433,136,2014,60 to 89 minutes
2502771480,Upton,B08303_013,100,63,2014,90 or more minutes
2502771620,Uxbridge,B08303_002,221,110,2014,Less than 5 minutes
2502771620,Uxbridge,B08303_003,337,126,2014,5 to 9 minutes
2502771620,Uxbridge,B08303_004,796,214,2014,10 to 14 minutes
2502771620,Uxbridge,B08303_005,698,236,2014,15 to 19 minutes
2502771620,Uxbridge,B08303_006,685,215,2014,20 to 24 minutes
2502771620,Uxbridge,B08303_007,642,206,2014,25 to 29 minutes
2502771620,Uxbridge,B08303_008,1074,270,2014,30 to 34 minutes
2502771620,Uxbridge,B08303_009,273,103,2014,35 to 39 minutes
2502771620,Uxbridge,B08303_010,324,130,2014,40 to 44 minutes
2502771620,Uxbridge,B08303_011,929,210,2014,45 to 59 minutes
2502771620,Uxbridge,B08303_012,706,201,2014,60 to 89 minutes
2502771620,Uxbridge,B08303_013,214,100,2014,90 or more minutes
2502773090,Warren,B08303_002,112,90,2014,Less than 5 minutes
2502773090,Warren,B08303_003,123,90,2014,5 to 9 minutes
2502773090,Warren,B08303_004,226,127,2014,10 to 14 minutes
2502773090,Warren,B08303_005,248,116,2014,15 to 19 minutes
2502773090,Warren,B08303_006,178,126,2014,20 to 24 minutes
2502773090,Warren,B08303_007,143,80,2014,25 to 29 minutes
2502773090,Warren,B08303_008,262,144,2014,30 to 34 minutes
2502773090,Warren,B08303_009,82,71,2014,35 to 39 minutes
2502773090,Warren,B08303_010,50,79,2014,40 to 44 minutes
2502773090,Warren,B08303_011,350,136,2014,45 to 59 minutes
2502773090,Warren,B08303_012,190,135,2014,60 to 89 minutes
2502773090,Warren,B08303_013,110,77,2014,90 or more minutes
2502773895,Webster,B08303_002,393,181,2014,Less than 5 minutes
2502773895,Webster,B08303_003,934,211,2014,5 to 9 minutes
2502773895,Webster,B08303_004,1068,283,2014,10 to 14 minutes
2502773895,Webster,B08303_005,670,164,2014,15 to 19 minutes
2502773895,Webster,B08303_006,956,207,2014,20 to 24 minutes
2502773895,Webster,B08303_007,672,178,2014,25 to 29 minutes
2502773895,Webster,B08303_008,1001,219,2014,30 to 34 minutes
2502773895,Webster,B08303_009,490,197,2014,35 to 39 minutes
2502773895,Webster,B08303_010,182,83,2014,40 to 44 minutes
2502773895,Webster,B08303_011,722,189,2014,45 to 59 minutes
2502773895,Webster,B08303_012,446,139,2014,60 to 89 minutes
2502773895,Webster,B08303_013,121,67,2014,90 or more minutes
2502775015,Westborough,B08303_002,146,76,2014,Less than 5 minutes
2502775015,Westborough,B08303_003,830,212,2014,5 to 9 minutes
2502775015,Westborough,B08303_004,1102,231,2014,10 to 14 minutes
2502775015,Westborough,B08303_005,883,188,2014,15 to 19 minutes
2502775015,Westborough,B08303_006,1315,235,2014,20 to 24 minutes
2502775015,Westborough,B08303_007,454,132,2014,25 to 29 minutes
2502775015,Westborough,B08303_008,1081,230,2014,30 to 34 minutes
2502775015,Westborough,B08303_009,360,131,2014,35 to 39 minutes
2502775015,Westborough,B08303_010,360,123,2014,40 to 44 minutes
2502775015,Westborough,B08303_011,1168,219,2014,45 to 59 minutes
2502775015,Westborough,B08303_012,798,139,2014,60 to 89 minutes
2502775015,Westborough,B08303_013,303,97,2014,90 or more minutes
2502775155,West Boylston,B08303_002,211,118,2014,Less than 5 minutes
2502775155,West Boylston,B08303_003,354,114,2014,5 to 9 minutes
2502775155,West Boylston,B08303_004,261,93,2014,10 to 14 minutes
2502775155,West Boylston,B08303_005,392,136,2014,15 to 19 minutes
2502775155,West Boylston,B08303_006,476,123,2014,20 to 24 minutes
2502775155,West Boylston,B08303_007,255,84,2014,25 to 29 minutes
2502775155,West Boylston,B08303_008,213,77,2014,30 to 34 minutes
2502775155,West Boylston,B08303_009,48,30,2014,35 to 39 minutes
2502775155,West Boylston,B08303_010,117,50,2014,40 to 44 minutes
2502775155,West Boylston,B08303_011,186,80,2014,45 to 59 minutes
2502775155,West Boylston,B08303_012,246,88,2014,60 to 89 minutes
2502775155,West Boylston,B08303_013,58,36,2014,90 or more minutes
2502775400,West Brookfield,B08303_002,47,31,2014,Less than 5 minutes
2502775400,West Brookfield,B08303_003,220,94,2014,5 to 9 minutes
2502775400,West Brookfield,B08303_004,177,79,2014,10 to 14 minutes
2502775400,West Brookfield,B08303_005,222,92,2014,15 to 19 minutes
2502775400,West Brookfield,B08303_006,266,99,2014,20 to 24 minutes
2502775400,West Brookfield,B08303_007,77,40,2014,25 to 29 minutes
2502775400,West Brookfield,B08303_008,159,70,2014,30 to 34 minutes
2502775400,West Brookfield,B08303_009,60,37,2014,35 to 39 minutes
2502775400,West Brookfield,B08303_010,60,45,2014,40 to 44 minutes
2502775400,West Brookfield,B08303_011,333,129,2014,45 to 59 minutes
2502775400,West Brookfield,B08303_012,190,101,2014,60 to 89 minutes
2502775400,West Brookfield,B08303_013,24,28,2014,90 or more minutes
2502782000,Worcester,B08303_002,1732,315,2014,Less than 5 minutes
2502782000,Worcester,B08303_003,7460,612,2014,5 to 9 minutes
2502782000,Worcester,B08303_004,14199,829,2014,10 to 14 minutes
2502782000,Worcester,B08303_005,16692,978,2014,15 to 19 minutes
2502782000,Worcester,B08303_006,10448,760,2014,20 to 24 minutes
2502782000,Worcester,B08303_007,4027,478,2014,25 to 29 minutes
2502782000,Worcester,B08303_008,8862,640,2014,30 to 34 minutes
2502782000,Worcester,B08303_009,1411,226,2014,35 to 39 minutes
2502782000,Worcester,B08303_010,1949,334,2014,40 to 44 minutes
2502782000,Worcester,B08303_011,4607,503,2014,45 to 59 minutes
2502782000,Worcester,B08303_012,4405,508,2014,60 to 89 minutes
2502782000,Worcester,B08303_013,1560,315,2014,90 or more minutes
2502702760,Auburn,B08303_002,229,81,2015,Less than 5 minutes
2502702760,Auburn,B08303_003,734,148,2015,5 to 9 minutes
2502702760,Auburn,B08303_004,1029,169,2015,10 to 14 minutes
2502702760,Auburn,B08303_005,1264,187,2015,15 to 19 minutes
2502702760,Auburn,B08303_006,1343,214,2015,20 to 24 minutes
2502702760,Auburn,B08303_007,460,109,2015,25 to 29 minutes
2502702760,Auburn,B08303_008,1057,203,2015,30 to 34 minutes
2502702760,Auburn,B08303_009,150,52,2015,35 to 39 minutes
2502702760,Auburn,B08303_010,388,104,2015,40 to 44 minutes
2502702760,Auburn,B08303_011,527,127,2015,45 to 59 minutes
2502702760,Auburn,B08303_012,633,122,2015,60 to 89 minutes
2502702760,Auburn,B08303_013,220,73,2015,90 or more minutes
2502703740,Barre,B08303_002,55,52,2015,Less than 5 minutes
2502703740,Barre,B08303_003,226,101,2015,5 to 9 minutes
2502703740,Barre,B08303_004,364,155,2015,10 to 14 minutes
2502703740,Barre,B08303_005,142,86,2015,15 to 19 minutes
2502703740,Barre,B08303_006,127,78,2015,20 to 24 minutes
2502703740,Barre,B08303_007,160,121,2015,25 to 29 minutes
2502703740,Barre,B08303_008,244,108,2015,30 to 34 minutes
2502703740,Barre,B08303_009,22,25,2015,35 to 39 minutes
2502703740,Barre,B08303_010,117,74,2015,40 to 44 minutes
2502703740,Barre,B08303_011,496,132,2015,45 to 59 minutes
2502703740,Barre,B08303_012,326,118,2015,60 to 89 minutes
2502703740,Barre,B08303_013,109,74,2015,90 or more minutes
2502705490,Berlin,B08303_002,111,47,2015,Less than 5 minutes
2502705490,Berlin,B08303_003,158,40,2015,5 to 9 minutes
2502705490,Berlin,B08303_004,147,47,2015,10 to 14 minutes
2502705490,Berlin,B08303_005,239,55,2015,15 to 19 minutes
2502705490,Berlin,B08303_006,254,73,2015,20 to 24 minutes
2502705490,Berlin,B08303_007,59,35,2015,25 to 29 minutes
2502705490,Berlin,B08303_008,241,66,2015,30 to 34 minutes
2502705490,Berlin,B08303_009,26,16,2015,35 to 39 minutes
2502705490,Berlin,B08303_010,64,40,2015,40 to 44 minutes
2502705490,Berlin,B08303_011,142,53,2015,45 to 59 minutes
2502705490,Berlin,B08303_012,160,56,2015,60 to 89 minutes
2502705490,Berlin,B08303_013,16,14,2015,90 or more minutes
2502706015,Blackstone,B08303_002,90,67,2015,Less than 5 minutes
2502706015,Blackstone,B08303_003,255,72,2015,5 to 9 minutes
2502706015,Blackstone,B08303_004,501,138,2015,10 to 14 minutes
2502706015,Blackstone,B08303_005,811,189,2015,15 to 19 minutes
2502706015,Blackstone,B08303_006,614,159,2015,20 to 24 minutes
2502706015,Blackstone,B08303_007,401,185,2015,25 to 29 minutes
2502706015,Blackstone,B08303_008,729,160,2015,30 to 34 minutes
2502706015,Blackstone,B08303_009,176,67,2015,35 to 39 minutes
2502706015,Blackstone,B08303_010,219,84,2015,40 to 44 minutes
2502706015,Blackstone,B08303_011,426,124,2015,45 to 59 minutes
2502706015,Blackstone,B08303_012,447,131,2015,60 to 89 minutes
2502706015,Blackstone,B08303_013,192,89,2015,90 or more minutes
2502707525,Boylston,B08303_002,28,24,2015,Less than 5 minutes
2502707525,Boylston,B08303_003,92,59,2015,5 to 9 minutes
2502707525,Boylston,B08303_004,222,86,2015,10 to 14 minutes
2502707525,Boylston,B08303_005,357,106,2015,15 to 19 minutes
2502707525,Boylston,B08303_006,410,105,2015,20 to 24 minutes
2502707525,Boylston,B08303_007,106,57,2015,25 to 29 minutes
2502707525,Boylston,B08303_008,382,114,2015,30 to 34 minutes
2502707525,Boylston,B08303_009,91,47,2015,35 to 39 minutes
2502707525,Boylston,B08303_010,43,30,2015,40 to 44 minutes
2502707525,Boylston,B08303_011,171,60,2015,45 to 59 minutes
2502707525,Boylston,B08303_012,226,93,2015,60 to 89 minutes
2502707525,Boylston,B08303_013,81,42,2015,90 or more minutes
2502709105,Brookfield,B08303_002,52,37,2015,Less than 5 minutes
2502709105,Brookfield,B08303_003,95,47,2015,5 to 9 minutes
2502709105,Brookfield,B08303_004,104,60,2015,10 to 14 minutes
2502709105,Brookfield,B08303_005,152,62,2015,15 to 19 minutes
2502709105,Brookfield,B08303_006,134,71,2015,20 to 24 minutes
2502709105,Brookfield,B08303_007,72,54,2015,25 to 29 minutes
2502709105,Brookfield,B08303_008,176,75,2015,30 to 34 minutes
2502709105,Brookfield,B08303_009,85,44,2015,35 to 39 minutes
2502709105,Brookfield,B08303_010,71,44,2015,40 to 44 minutes
2502709105,Brookfield,B08303_011,316,88,2015,45 to 59 minutes
2502709105,Brookfield,B08303_012,240,75,2015,60 to 89 minutes
2502709105,Brookfield,B08303_013,66,46,2015,90 or more minutes
2502712715,Charlton,B08303_002,99,85,2015,Less than 5 minutes
2502712715,Charlton,B08303_003,210,102,2015,5 to 9 minutes
2502712715,Charlton,B08303_004,665,242,2015,10 to 14 minutes
2502712715,Charlton,B08303_005,754,204,2015,15 to 19 minutes
2502712715,Charlton,B08303_006,1076,233,2015,20 to 24 minutes
2502712715,Charlton,B08303_007,484,171,2015,25 to 29 minutes
2502712715,Charlton,B08303_008,1505,271,2015,30 to 34 minutes
2502712715,Charlton,B08303_009,200,102,2015,35 to 39 minutes
2502712715,Charlton,B08303_010,272,113,2015,40 to 44 minutes
2502712715,Charlton,B08303_011,658,183,2015,45 to 59 minutes
2502712715,Charlton,B08303_012,653,173,2015,60 to 89 minutes
2502712715,Charlton,B08303_013,229,106,2015,90 or more minutes
2502717300,Douglas,B08303_002,91,73,2015,Less than 5 minutes
2502717300,Douglas,B08303_003,238,143,2015,5 to 9 minutes
2502717300,Douglas,B08303_004,369,184,2015,10 to 14 minutes
2502717300,Douglas,B08303_005,252,112,2015,15 to 19 minutes
2502717300,Douglas,B08303_006,404,142,2015,20 to 24 minutes
2502717300,Douglas,B08303_007,390,157,2015,25 to 29 minutes
2502717300,Douglas,B08303_008,681,187,2015,30 to 34 minutes
2502717300,Douglas,B08303_009,270,100,2015,35 to 39 minutes
2502717300,Douglas,B08303_010,394,162,2015,40 to 44 minutes
2502717300,Douglas,B08303_011,772,233,2015,45 to 59 minutes
2502717300,Douglas,B08303_012,474,152,2015,60 to 89 minutes
2502717300,Douglas,B08303_013,165,104,2015,90 or more minutes
2502717685,Dudley,B08303_002,243,110,2015,Less than 5 minutes
2502717685,Dudley,B08303_003,608,171,2015,5 to 9 minutes
2502717685,Dudley,B08303_004,751,193,2015,10 to 14 minutes
2502717685,Dudley,B08303_005,379,124,2015,15 to 19 minutes
2502717685,Dudley,B08303_006,704,179,2015,20 to 24 minutes
2502717685,Dudley,B08303_007,518,129,2015,25 to 29 minutes
2502717685,Dudley,B08303_008,891,283,2015,30 to 34 minutes
2502717685,Dudley,B08303_009,283,110,2015,35 to 39 minutes
2502717685,Dudley,B08303_010,280,135,2015,40 to 44 minutes
2502717685,Dudley,B08303_011,412,160,2015,45 to 59 minutes
2502717685,Dudley,B08303_012,457,138,2015,60 to 89 minutes
2502717685,Dudley,B08303_013,160,73,2015,90 or more minutes
2502718560,East Brookfield,B08303_002,16,17,2015,Less than 5 minutes
2502718560,East Brookfield,B08303_003,89,45,2015,5 to 9 minutes
2502718560,East Brookfield,B08303_004,129,52,2015,10 to 14 minutes
2502718560,East Brookfield,B08303_005,123,50,2015,15 to 19 minutes
2502718560,East Brookfield,B08303_006,31,20,2015,20 to 24 minutes
2502718560,East Brookfield,B08303_007,25,22,2015,25 to 29 minutes
2502718560,East Brookfield,B08303_008,226,98,2015,30 to 34 minutes
2502718560,East Brookfield,B08303_009,95,45,2015,35 to 39 minutes
2502718560,East Brookfield,B08303_010,54,29,2015,40 to 44 minutes
2502718560,East Brookfield,B08303_011,193,54,2015,45 to 59 minutes
2502718560,East Brookfield,B08303_012,117,47,2015,60 to 89 minutes
2502718560,East Brookfield,B08303_013,93,61,2015,90 or more minutes
2502726430,Grafton,B08303_002,123,91,2015,Less than 5 minutes
2502726430,Grafton,B08303_003,466,134,2015,5 to 9 minutes
2502726430,Grafton,B08303_004,699,231,2015,10 to 14 minutes
2502726430,Grafton,B08303_005,1061,200,2015,15 to 19 minutes
2502726430,Grafton,B08303_006,1410,253,2015,20 to 24 minutes
2502726430,Grafton,B08303_007,835,200,2015,25 to 29 minutes
2502726430,Grafton,B08303_008,1214,259,2015,30 to 34 minutes
2502726430,Grafton,B08303_009,347,88,2015,35 to 39 minutes
2502726430,Grafton,B08303_010,411,123,2015,40 to 44 minutes
2502726430,Grafton,B08303_011,774,126,2015,45 to 59 minutes
2502726430,Grafton,B08303_012,1240,196,2015,60 to 89 minutes
2502726430,Grafton,B08303_013,438,131,2015,90 or more minutes
2502728740,Hardwick,B08303_002,68,46,2015,Less than 5 minutes
2502728740,Hardwick,B08303_003,31,19,2015,5 to 9 minutes
2502728740,Hardwick,B08303_004,98,46,2015,10 to 14 minutes
2502728740,Hardwick,B08303_005,195,70,2015,15 to 19 minutes
2502728740,Hardwick,B08303_006,74,58,2015,20 to 24 minutes
2502728740,Hardwick,B08303_007,26,18,2015,25 to 29 minutes
2502728740,Hardwick,B08303_008,114,52,2015,30 to 34 minutes
2502728740,Hardwick,B08303_009,40,27,2015,35 to 39 minutes
2502728740,Hardwick,B08303_010,86,48,2015,40 to 44 minutes
2502728740,Hardwick,B08303_011,267,86,2015,45 to 59 minutes
2502728740,Hardwick,B08303_012,136,56,2015,60 to 89 minutes
2502728740,Hardwick,B08303_013,25,25,2015,90 or more minutes
2502730560,Holden,B08303_002,172,79,2015,Less than 5 minutes
2502730560,Holden,B08303_003,936,181,2015,5 to 9 minutes
2502730560,Holden,B08303_004,1018,168,2015,10 to 14 minutes
2502730560,Holden,B08303_005,1397,202,2015,15 to 19 minutes
2502730560,Holden,B08303_006,1348,219,2015,20 to 24 minutes
2502730560,Holden,B08303_007,653,119,2015,25 to 29 minutes
2502730560,Holden,B08303_008,1382,197,2015,30 to 34 minutes
2502730560,Holden,B08303_009,184,69,2015,35 to 39 minutes
2502730560,Holden,B08303_010,449,126,2015,40 to 44 minutes
2502730560,Holden,B08303_011,717,192,2015,45 to 59 minutes
2502730560,Holden,B08303_012,638,114,2015,60 to 89 minutes
2502730560,Holden,B08303_013,255,85,2015,90 or more minutes
2502730945,Hopedale,B08303_002,127,91,2015,Less than 5 minutes
2502730945,Hopedale,B08303_003,323,128,2015,5 to 9 minutes
2502730945,Hopedale,B08303_004,178,95,2015,10 to 14 minutes
2502730945,Hopedale,B08303_005,221,108,2015,15 to 19 minutes
2502730945,Hopedale,B08303_006,201,98,2015,20 to 24 minutes
2502730945,Hopedale,B08303_007,168,93,2015,25 to 29 minutes
2502730945,Hopedale,B08303_008,378,152,2015,30 to 34 minutes
2502730945,Hopedale,B08303_009,77,59,2015,35 to 39 minutes
2502730945,Hopedale,B08303_010,293,131,2015,40 to 44 minutes
2502730945,Hopedale,B08303_011,398,135,2015,45 to 59 minutes
2502730945,Hopedale,B08303_012,294,143,2015,60 to 89 minutes
2502730945,Hopedale,B08303_013,210,138,2015,90 or more minutes
2502734795,Leicester,B08303_002,227,98,2015,Less than 5 minutes
2502734795,Leicester,B08303_003,433,126,2015,5 to 9 minutes
2502734795,Leicester,B08303_004,463,142,2015,10 to 14 minutes
2502734795,Leicester,B08303_005,799,192,2015,15 to 19 minutes
2502734795,Leicester,B08303_006,956,221,2015,20 to 24 minutes
2502734795,Leicester,B08303_007,363,127,2015,25 to 29 minutes
2502734795,Leicester,B08303_008,1064,227,2015,30 to 34 minutes
2502734795,Leicester,B08303_009,213,97,2015,35 to 39 minutes
2502734795,Leicester,B08303_010,344,140,2015,40 to 44 minutes
2502734795,Leicester,B08303_011,356,126,2015,45 to 59 minutes
2502734795,Leicester,B08303_012,373,117,2015,60 to 89 minutes
2502734795,Leicester,B08303_013,144,85,2015,90 or more minutes
2502740255,Mendon,B08303_002,25,39,2015,Less than 5 minutes
2502740255,Mendon,B08303_003,158,88,2015,5 to 9 minutes
2502740255,Mendon,B08303_004,245,106,2015,10 to 14 minutes
2502740255,Mendon,B08303_005,582,180,2015,15 to 19 minutes
2502740255,Mendon,B08303_006,347,120,2015,20 to 24 minutes
2502740255,Mendon,B08303_007,98,90,2015,25 to 29 minutes
2502740255,Mendon,B08303_008,332,110,2015,30 to 34 minutes
2502740255,Mendon,B08303_009,164,98,2015,35 to 39 minutes
2502740255,Mendon,B08303_010,225,96,2015,40 to 44 minutes
2502740255,Mendon,B08303_011,410,138,2015,45 to 59 minutes
2502740255,Mendon,B08303_012,251,100,2015,60 to 89 minutes
2502740255,Mendon,B08303_013,153,74,2015,90 or more minutes
2502741340,Millbury,B08303_002,73,48,2015,Less than 5 minutes
2502741340,Millbury,B08303_003,474,159,2015,5 to 9 minutes
2502741340,Millbury,B08303_004,1255,319,2015,10 to 14 minutes
2502741340,Millbury,B08303_005,1196,233,2015,15 to 19 minutes
2502741340,Millbury,B08303_006,1103,256,2015,20 to 24 minutes
2502741340,Millbury,B08303_007,492,161,2015,25 to 29 minutes
2502741340,Millbury,B08303_008,655,153,2015,30 to 34 minutes
2502741340,Millbury,B08303_009,112,86,2015,35 to 39 minutes
2502741340,Millbury,B08303_010,225,117,2015,40 to 44 minutes
2502741340,Millbury,B08303_011,541,157,2015,45 to 59 minutes
2502741340,Millbury,B08303_012,295,112,2015,60 to 89 minutes
2502741340,Millbury,B08303_013,289,145,2015,90 or more minutes
2502741585,Millville,B08303_002,18,13,2015,Less than 5 minutes
2502741585,Millville,B08303_003,125,49,2015,5 to 9 minutes
2502741585,Millville,B08303_004,115,48,2015,10 to 14 minutes
